adcode,provinceName,OBJECTID1,suspectedCountIncr,suspectedCount,confirmedIncr,confirmedCount,deadIncr,deadCount,currentSuspectedCount,dateId,provinceShortName
120000,天津市,2,5.0,0,1,2269,0,3,0.0,20220913,天津
130000,河北省,3,16.0,0,0,2027,0,7,0.0,20220913,河北
140000,山西省,4,0.0,0,0,469,0,0,0.0,20220913,山西
150000,内蒙古自治区,5,11.0,0,7,2724,0,1,0.0,20220913,内蒙古
210000,辽宁省,6,10.0,0,0,1876,0,2,0.0,20220913,辽宁
220000,吉林省,7,4.0,0,0,40331,0,5,0.0,20220913,吉林
230000,黑龙江省,8,44.0,0,1,3228,0,13,0.0,20220913,黑龙江
310000,上海市,9,8.0,0,9,63958,0,595,0.0,20220913,上海
320000,江苏省,10,3.0,0,0,2369,0,0,0.0,20220913,江苏
330000,浙江省,11,4.0,0,0,3394,0,1,0.0,20220913,浙江
340000,安徽省,12,0.0,0,0,1506,0,6,0.0,20220913,安徽
350000,福建省,13,0.0,0,11,4206,0,1,0.0,20220913,福建
360000,江西省,14,55.0,0,2,1493,0,1,0.0,20220913,江西
370000,山东省,15,49.0,0,10,3064,0,7,0.0,20220913,山东
410000,河南省,16,2.0,0,0,3317,0,22,0.0,20220913,河南
420000,湖北省,17,20.0,0,0,68427,0,4512,0.0,20220913,湖北
430000,湖南省,18,1.0,0,4,1447,0,4,0.0,20220913,湖南
440000,广东省,19,13.0,0,17,9716,0,8,4.0,20220913,广东
450000,广西壮族自治区,20,57.0,0,7,2312,0,2,0.0,20220913,广西
460000,海南省,21,0.0,0,0,8944,0,6,0.0,20220913,海南
500000,重庆市,22,0.0,0,2,1016,0,6,1.0,20220913,重庆
510000,四川省,23,87.0,0,129,4984,0,3,55.0,20220913,四川
520000,贵州省,24,246.0,0,3,224,0,2,1.0,20220913,贵州
530000,云南省,25,1.0,0,5,2322,0,2,0.0,20220913,云南
540000,西藏自治区,26,129.0,0,8,1219,0,0,0.0,20220913,西藏
610000,陕西省,27,17.0,0,0,3714,0,3,0.0,20220913,陕西
620000,甘肃省,28,13.0,0,0,1350,0,2,0.0,20220913,甘肃
630000,青海省,29,4.0,0,0,233,0,0,0.0,20220913,青海
640000,宁夏回族自治区,30,0.0,0,0,122,0,0,0.0,20220913,宁夏
650000,新疆维吾尔自治区,31,25.0,0,1,1159,0,3,1.0,20220913,新疆维吾尔自治
110000,北京市,1,1.0,0,4,4141,0,9,1.0,20220914,北京
120000,天津市,2,19.0,0,1,2270,0,3,0.0,20220914,天津
130000,河北省,3,2.0,0,0,2027,0,7,0.0,20220914,河北
140000,山西省,4,0.0,0,0,469,0,0,0.0,20220914,山西
150000,内蒙古自治区,5,10.0,0,7,2731,0,1,5.0,20220914,内蒙古
210000,辽宁省,6,13.0,0,3,1879,0,2,0.0,20220914,辽宁
220000,吉林省,7,0.0,0,0,40331,0,5,0.0,20220914,吉林
230000,黑龙江省,8,22.0,0,0,3228,0,13,0.0,20220914,黑龙江
310000,上海市,9,2.0,0,8,63966,0,595,0.0,20220914,上海
320000,江苏省,10,5.0,0,2,2371,0,0,0.0,20220914,江苏
330000,浙江省,11,23.0,0,0,3394,0,1,0.0,20220914,浙江
340000,安徽省,12,0.0,0,0,1506,0,6,0.0,20220914,安徽
350000,福建省,13,0.0,0,6,4212,0,1,0.0,20220914,福建
360000,江西省,14,52.0,0,1,1494,0,1,0.0,20220914,江西
370000,山东省,15,13.0,0,2,3066,0,7,0.0,20220914,山东
410000,河南省,16,9.0,0,0,3317,0,22,0.0,20220914,河南
420000,湖北省,17,30.0,0,0,68427,0,4512,0.0,20220914,湖北
430000,湖南省,18,0.0,0,0,1447,0,4,0.0,20220914,湖南
440000,广东省,19,26.0,0,13,9729,0,8,0.0,20220914,广东
450000,广西壮族自治区,20,65.0,0,5,2317,0,2,0.0,20220914,广西
460000,海南省,21,0.0,0,0,8944,0,6,0.0,20220914,海南
500000,重庆市,22,0.0,0,2,1018,0,6,0.0,20220914,重庆
510000,四川省,23,163.0,0,88,5072,0,3,29.0,20220914,四川
520000,贵州省,24,302.0,0,5,229,0,2,0.0,20220914,贵州
530000,云南省,25,6.0,0,8,2330,0,2,0.0,20220914,云南
540000,西藏自治区,26,101.0,0,9,1228,0,0,1.0,20220914,西藏
610000,陕西省,27,10.0,0,1,3715,0,3,0.0,20220914,陕西
620000,甘肃省,28,15.0,0,0,1350,0,2,0.0,20220914,甘肃
630000,青海省,29,0.0,0,0,233,0,0,0.0,20220914,青海
640000,宁夏回族自治区,30,0.0,0,0,122,0,0,0.0,20220914,宁夏
650000,新疆维吾尔自治区,31,27.0,0,2,1161,0,3,2.0,20220914,新疆维吾尔自治
110000,北京市,1,3.0,0,5,4146,0,9,0.0,20220915,北京
120000,天津市,2,28.0,0,11,2281,0,3,1.0,20220915,天津
130000,河北省,3,5.0,0,0,2027,0,7,0.0,20220915,河北
140000,山西省,4,0.0,0,0,469,0,0,0.0,20220915,山西
150000,内蒙古自治区,5,5.0,0,4,2735,0,1,0.0,20220915,内蒙古
210000,辽宁省,6,3.0,0,1,1880,0,2,0.0,20220915,辽宁
220000,吉林省,7,0.0,0,0,40331,0,5,0.0,20220915,吉林
230000,黑龙江省,8,10.0,0,10,3238,0,13,0.0,20220915,黑龙江
310000,上海市,9,5.0,0,12,63978,0,595,0.0,20220915,上海
320000,江苏省,10,4.0,0,0,2371,0,0,0.0,20220915,江苏
330000,浙江省,11,12.0,0,0,3394,0,1,0.0,20220915,浙江
340000,安徽省,12,1.0,0,0,1506,0,6,0.0,20220915,安徽
350000,福建省,13,0.0,0,15,4227,0,1,0.0,20220915,福建
360000,江西省,14,38.0,0,1,1495,0,1,0.0,20220915,江西
370000,山东省,15,20.0,0,2,3068,0,7,0.0,20220915,山东
410000,河南省,16,5.0,0,0,3317,0,22,0.0,20220915,河南
420000,湖北省,17,30.0,0,0,68427,0,4512,0.0,20220915,湖北
430000,湖南省,18,1.0,0,2,1449,0,4,0.0,20220915,湖南
440000,广东省,19,21.0,0,15,9744,0,8,1.0,20220915,广东
450000,广西壮族自治区,20,60.0,0,4,2321,0,2,0.0,20220915,广西
460000,海南省,21,1.0,0,0,8944,0,6,0.0,20220915,海南
500000,重庆市,22,2.0,0,3,1021,0,6,0.0,20220915,重庆
510000,四川省,23,139.0,0,46,5118,0,3,19.0,20220915,四川
520000,贵州省,24,260.0,0,10,239,0,2,0.0,20220915,贵州
530000,云南省,25,8.0,0,2,2332,0,2,0.0,20220915,云南
540000,西藏自治区,26,108.0,0,10,1238,0,0,0.0,20220915,西藏
610000,陕西省,27,4.0,0,4,3719,0,3,1.0,20220915,陕西
620000,甘肃省,28,23.0,0,0,1350,0,2,0.0,20220915,甘肃
630000,青海省,29,1.0,0,0,233,0,0,0.0,20220915,青海
640000,宁夏回族自治区,30,0.0,0,0,122,0,0,0.0,20220915,宁夏
650000,新疆维吾尔自治区,31,28.0,0,4,1165,0,3,1.0,20220915,新疆维吾尔自治
110000,北京市,1,7.0,0,7,4153,0,9,1.0,20220916,北京
120000,天津市,2,42.0,0,7,2288,0,3,0.0,20220916,天津
130000,河北省,3,2.0,0,0,2027,0,7,0.0,20220916,河北
140000,山西省,4,0.0,0,0,469,0,0,0.0,20220916,山西
150000,内蒙古自治区,5,12.0,0,5,2740,0,1,0.0,20220916,内蒙古
210000,辽宁省,6,0.0,0,2,1882,0,2,1.0,20220916,辽宁
220000,吉林省,7,0.0,0,0,40331,0,5,0.0,20220916,吉林
230000,黑龙江省,8,6.0,0,3,3241,0,13,0.0,20220916,黑龙江
310000,上海市,9,5.0,0,9,63987,0,595,0.0,20220916,上海
320000,江苏省,10,3.0,0,3,2374,0,0,0.0,20220916,江苏
330000,浙江省,11,7.0,0,0,3394,0,1,0.0,20220916,浙江
340000,安徽省,12,0.0,0,0,1506,0,6,0.0,20220916,安徽
350000,福建省,13,2.0,0,12,4239,0,1,0.0,20220916,福建
360000,江西省,14,9.0,0,0,1495,0,1,0.0,20220916,江西
370000,山东省,15,33.0,0,2,3070,0,7,0.0,20220916,山东
410000,河南省,16,2.0,0,0,3317,0,22,0.0,20220916,河南
420000,湖北省,17,25.0,0,0,68427,0,4512,0.0,20220916,湖北
430000,湖南省,18,0.0,0,1,1450,0,4,1.0,20220916,湖南
440000,广东省,19,13.0,0,18,9762,0,8,4.0,20220916,广东
450000,广西壮族自治区,20,60.0,0,4,2325,0,2,0.0,20220916,广西
460000,海南省,21,0.0,0,2,8946,0,6,0.0,20220916,海南
500000,重庆市,22,4.0,0,3,1024,0,6,0.0,20220916,重庆
510000,四川省,23,92.0,0,36,5154,0,3,16.0,20220916,四川
520000,贵州省,24,146.0,0,8,247,0,2,0.0,20220916,贵州
530000,云南省,25,6.0,0,6,2338,0,2,0.0,20220916,云南
540000,西藏自治区,26,56.0,0,10,1248,0,0,1.0,20220916,西藏
610000,陕西省,27,8.0,0,1,3720,0,3,0.0,20220916,陕西
620000,甘肃省,28,14.0,0,0,1350,0,2,0.0,20220916,甘肃
630000,青海省,29,1.0,0,0,233,0,0,0.0,20220916,青海
640000,宁夏回族自治区,30,0.0,0,0,122,0,0,0.0,20220916,宁夏
650000,新疆维吾尔自治区,31,23.0,0,1,1166,0,3,1.0,20220916,新疆维吾尔自治
110000,北京市,1,7.0,0,2,4155,0,9,0.0,20220917,北京
120000,天津市,2,31.0,0,3,2291,0,3,0.0,20220917,天津
130000,河北省,3,0.0,0,0,2027,0,7,0.0,20220917,河北
140000,山西省,4,0.0,0,0,469,0,0,0.0,20220917,山西
150000,内蒙古自治区,5,4.0,0,6,2746,0,1,1.0,20220917,内蒙古
210000,辽宁省,6,1.0,0,0,1882,0,2,0.0,20220917,辽宁
220000,吉林省,7,0.0,0,0,40331,0,5,0.0,20220917,吉林
230000,黑龙江省,8,8.0,0,1,3242,0,13,0.0,20220917,黑龙江
310000,上海市,9,9.0,0,16,64003,0,595,0.0,20220917,上海
320000,江苏省,10,6.0,0,3,2377,0,0,0.0,20220917,江苏
330000,浙江省,11,29.0,0,1,3395,0,1,1.0,20220917,浙江
340000,安徽省,12,0.0,0,0,1506,0,6,0.0,20220917,安徽
350000,福建省,13,1.0,0,13,4252,0,1,0.0,20220917,福建
360000,江西省,14,5.0,0,0,1495,0,1,0.0,20220917,江西
370000,山东省,15,18.0,0,2,3072,0,7,0.0,20220917,山东
410000,河南省,16,8.0,0,0,3317,0,22,0.0,20220917,河南
420000,湖北省,17,12.0,0,0,68427,0,4512,0.0,20220917,湖北
430000,湖南省,18,1.0,0,0,1450,0,4,0.0,20220917,湖南
440000,广东省,19,17.0,0,9,9771,0,8,2.0,20220917,广东
450000,广西壮族自治区,20,38.0,0,1,2326,0,2,0.0,20220917,广西
460000,海南省,21,6.0,0,5,8951,0,6,0.0,20220917,海南
500000,重庆市,22,2.0,0,0,1024,0,6,0.0,20220917,重庆
510000,四川省,23,85.0,0,31,5185,0,3,5.0,20220917,四川
520000,贵州省,24,662.0,0,50,297,0,2,6.0,20220917,贵州
530000,云南省,25,8.0,0,3,2341,0,2,0.0,20220917,云南
540000,西藏自治区,26,39.0,0,6,1254,0,0,0.0,20220917,西藏
610000,陕西省,27,2.0,0,0,3720,0,3,0.0,20220917,陕西
620000,甘肃省,28,9.0,0,0,1350,0,2,0.0,20220917,甘肃
630000,青海省,29,2.0,0,0,233,0,0,0.0,20220917,青海
640000,宁夏回族自治区,30,0.0,0,0,122,0,0,0.0,20220917,宁夏
650000,新疆维吾尔自治区,31,25.0,0,2,1168,0,3,2.0,20220917,新疆维吾尔自治
110000,北京市,1,6.0,0,5,4160,0,9,2.0,20220918,北京
120000,天津市,2,23.0,0,8,2299,0,3,0.0,20220918,天津
130000,河北省,3,5.0,0,0,2027,0,7,0.0,20220918,河北
140000,山西省,4,0.0,0,0,469,0,0,0.0,20220918,山西
150000,内蒙古自治区,5,2.0,0,2,2748,0,1,0.0,20220918,内蒙古
210000,辽宁省,6,6.0,0,1,1883,0,2,0.0,20220918,辽宁
220000,吉林省,7,11.0,0,0,40331,0,5,0.0,20220918,吉林
230000,黑龙江省,8,17.0,0,4,3246,0,13,0.0,20220918,黑龙江
310000,上海市,9,10.0,0,11,64014,0,595,0.0,20220918,上海
320000,江苏省,10,6.0,0,1,2378,0,0,0.0,20220918,江苏
330000,浙江省,11,20.0,0,6,3401,0,1,0.0,20220918,浙江
340000,安徽省,12,0.0,0,0,1506,0,6,0.0,20220918,安徽
350000,福建省,13,2.0,0,10,4262,0,1,1.0,20220918,福建
360000,江西省,14,4.0,0,0,1495,0,1,0.0,20220918,江西
370000,山东省,15,7.0,0,6,3078,0,7,4.0,20220918,山东
410000,河南省,16,6.0,0,2,3319,0,22,0.0,20220918,河南
420000,湖北省,17,2.0,0,0,68427,0,4512,0.0,20220918,湖北
430000,湖南省,18,0.0,0,0,1450,0,4,0.0,20220918,湖南
440000,广东省,19,29.0,0,12,9783,0,8,2.0,20220918,广东
450000,广西壮族自治区,20,46.0,0,2,2328,0,2,0.0,20220918,广西
460000,海南省,21,11.0,0,1,8952,0,6,0.0,20220918,海南
500000,重庆市,22,1.0,0,2,1026,0,6,1.0,20220918,重庆
510000,四川省,23,58.0,0,49,5234,0,3,28.0,20220918,四川
520000,贵州省,24,352.0,0,12,309,0,2,2.0,20220918,贵州
530000,云南省,25,5.0,0,1,2342,0,2,0.0,20220918,云南
540000,西藏自治区,26,187.0,0,11,1265,0,0,0.0,20220918,西藏
610000,陕西省,27,3.0,0,1,3721,0,3,0.0,20220918,陕西
620000,甘肃省,28,3.0,0,0,1350,0,2,0.0,20220918,甘肃
630000,青海省,29,2.0,0,0,233,0,0,0.0,20220918,青海
640000,宁夏回族自治区,30,0.0,0,0,122,0,0,0.0,20220918,宁夏
650000,新疆维吾尔自治区,31,19.0,0,0,1168,0,3,0.0,20220918,新疆维吾尔自治
110000,北京市,1,9.0,0,8,4168,0,9,0.0,20220919,北京
120000,天津市,2,19.0,0,4,2303,0,3,0.0,20220919,天津
130000,河北省,3,3.0,0,0,2027,0,7,0.0,20220919,河北
140000,山西省,4,0.0,0,0,469,0,0,0.0,20220919,山西
150000,内蒙古自治区,5,1.0,0,2,2750,0,1,1.0,20220919,内蒙古
210000,辽宁省,6,1.0,0,0,1883,0,2,0.0,20220919,辽宁
220000,吉林省,7,1.0,0,0,40331,0,5,0.0,20220919,吉林
230000,黑龙江省,8,52.0,0,4,3250,0,13,1.0,20220919,黑龙江
310000,上海市,9,7.0,0,5,64019,0,595,0.0,20220919,上海
320000,江苏省,10,4.0,0,1,2379,0,0,0.0,20220919,江苏
330000,浙江省,11,29.0,0,1,3402,0,1,1.0,20220919,浙江
340000,安徽省,12,0.0,0,0,1506,0,6,0.0,20220919,安徽
350000,福建省,13,2.0,0,7,4269,0,1,0.0,20220919,福建
360000,江西省,14,2.0,0,0,1495,0,1,0.0,20220919,江西
370000,山东省,15,5.0,0,2,3080,0,7,2.0,20220919,山东
410000,河南省,16,8.0,0,2,3321,0,22,2.0,20220919,河南
420000,湖北省,17,11.0,0,0,68427,0,4512,0.0,20220919,湖北
430000,湖南省,18,1.0,0,1,1451,0,4,1.0,20220919,湖南
440000,广东省,19,22.0,0,15,9798,0,8,3.0,20220919,广东
450000,广西壮族自治区,20,21.0,0,0,2328,0,2,0.0,20220919,广西
460000,海南省,21,5.0,0,0,8952,0,6,0.0,20220919,海南
500000,重庆市,22,0.0,0,1,1027,0,6,0.0,20220919,重庆
510000,四川省,23,43.0,0,38,5272,0,3,11.0,20220919,四川
520000,贵州省,24,208.0,0,41,350,0,2,18.0,20220919,贵州
530000,云南省,25,4.0,0,4,2346,0,2,2.0,20220919,云南
540000,西藏自治区,26,160.0,0,16,1281,0,0,0.0,20220919,西藏
610000,陕西省,27,1.0,0,0,3721,0,3,0.0,20220919,陕西
620000,甘肃省,28,2.0,0,0,1350,0,2,0.0,20220919,甘肃
630000,青海省,29,4.0,0,0,233,0,0,0.0,20220919,青海
640000,宁夏回族自治区,30,0.0,0,0,122,0,0,0.0,20220919,宁夏
650000,新疆维吾尔自治区,31,12.0,0,0,1168,0,3,0.0,20220919,新疆维吾尔自治
110000,北京市,1,10.0,0,7,4175,0,9,0.0,20220920,北京
120000,天津市,2,9.0,0,3,2306,0,3,0.0,20220920,天津
130000,河北省,3,1.0,0,0,2027,0,7,0.0,20220920,河北
140000,山西省,4,0.0,0,0,469,0,0,0.0,20220920,山西
150000,内蒙古自治区,5,0.0,0,0,2750,0,1,0.0,20220920,内蒙古
210000,辽宁省,6,2.0,0,0,1883,0,2,0.0,20220920,辽宁
220000,吉林省,7,4.0,0,0,40331,0,5,0.0,20220920,吉林
230000,黑龙江省,8,102.0,0,10,3260,0,13,1.0,20220920,黑龙江
310000,上海市,9,5.0,0,8,64027,0,595,0.0,20220920,上海
320000,江苏省,10,10.0,0,0,2379,0,0,0.0,20220920,江苏
330000,浙江省,11,20.0,0,1,3403,0,1,0.0,20220920,浙江
340000,安徽省,12,0.0,0,0,1506,0,6,0.0,20220920,安徽
350000,福建省,13,1.0,0,8,4277,0,1,0.0,20220920,福建
360000,江西省,14,1.0,0,0,1495,0,1,0.0,20220920,江西
370000,山东省,15,4.0,0,1,3081,0,7,0.0,20220920,山东
410000,河南省,16,10.0,0,1,3322,0,22,1.0,20220920,河南
420000,湖北省,17,9.0,0,0,68427,0,4512,0.0,20220920,湖北
430000,湖南省,18,0.0,0,0,1451,0,4,0.0,20220920,湖南
440000,广东省,19,14.0,0,15,9813,0,8,3.0,20220920,广东
450000,广西壮族自治区,20,24.0,0,0,2328,0,2,0.0,20220920,广西
460000,海南省,21,1.0,0,2,8954,0,6,0.0,20220920,海南
500000,重庆市,22,1.0,0,2,1029,0,6,0.0,20220920,重庆
510000,四川省,23,37.0,0,31,5303,0,3,8.0,20220920,四川
520000,贵州省,24,131.0,0,57,407,0,2,9.0,20220920,贵州
530000,云南省,25,4.0,0,6,2352,0,2,1.0,20220920,云南
540000,西藏自治区,26,155.0,0,13,1294,0,0,0.0,20220920,西藏
610000,陕西省,27,1.0,0,1,3722,0,3,0.0,20220920,陕西
620000,甘肃省,28,5.0,0,0,1350,0,2,0.0,20220920,甘肃
630000,青海省,29,5.0,0,0,233,0,0,0.0,20220920,青海
640000,宁夏回族自治区,30,4.0,0,0,122,0,0,0.0,20220920,宁夏
650000,新疆维吾尔自治区,31,11.0,0,0,1168,0,3,0.0,20220920,新疆维吾尔自治
110000,北京市,1,4.0,0,6,4181,0,9,2.0,20220921,北京
120000,天津市,2,14.0,0,2,2308,0,3,0.0,20220921,天津
130000,河北省,3,2.0,0,0,2027,0,7,0.0,20220921,河北
140000,山西省,4,0.0,0,0,469,0,0,0.0,20220921,山西
150000,内蒙古自治区,5,1.0,0,5,2755,0,1,1.0,20220921,内蒙古
210000,辽宁省,6,8.0,0,0,1883,0,2,0.0,20220921,辽宁
220000,吉林省,7,1.0,0,0,40331,0,5,0.0,20220921,吉林
230000,黑龙江省,8,112.0,0,8,3268,0,13,0.0,20220921,黑龙江
310000,上海市,9,7.0,0,9,64036,0,595,0.0,20220921,上海
320000,江苏省,10,8.0,0,1,2380,0,0,0.0,20220921,江苏
330000,浙江省,11,18.0,0,1,3404,0,1,1.0,20220921,浙江
340000,安徽省,12,0.0,0,0,1506,0,6,0.0,20220921,安徽
350000,福建省,13,3.0,0,4,4281,0,1,0.0,20220921,福建
360000,江西省,14,0.0,0,0,1495,0,1,0.0,20220921,江西
370000,山东省,15,5.0,0,1,3082,0,7,1.0,20220921,山东
410000,河南省,16,9.0,0,3,3325,0,22,0.0,20220921,河南
420000,湖北省,17,20.0,0,0,68427,0,4512,0.0,20220921,湖北
430000,湖南省,18,0.0,0,0,1451,0,4,0.0,20220921,湖南
440000,广东省,19,17.0,0,14,9827,0,8,3.0,20220921,广东
450000,广西壮族自治区,20,23.0,0,0,2328,0,2,0.0,20220921,广西
460000,海南省,21,0.0,0,0,8954,0,6,0.0,20220921,海南
500000,重庆市,22,5.0,0,0,1029,0,6,0.0,20220921,重庆
510000,四川省,23,36.0,0,44,5347,0,3,20.0,20220921,四川
520000,贵州省,24,134.0,0,42,449,0,2,3.0,20220921,贵州
530000,云南省,25,8.0,0,6,2358,0,2,0.0,20220921,云南
540000,西藏自治区,26,143.0,0,13,1307,0,0,0.0,20220921,西藏
610000,陕西省,27,0.0,0,2,3724,0,3,0.0,20220921,陕西
620000,甘肃省,28,3.0,0,0,1350,0,2,0.0,20220921,甘肃
630000,青海省,29,5.0,0,0,233,0,0,0.0,20220921,青海
640000,宁夏回族自治区,30,15.0,0,4,126,0,0,0.0,20220921,宁夏
650000,新疆维吾尔自治区,31,9.0,0,0,1168,0,3,0.0,20220921,新疆维吾尔自治
110000,北京市,1,7.0,0,3,4184,0,9,1.0,20220922,北京
120000,天津市,2,13.0,0,1,2309,0,3,0.0,20220922,天津
130000,河北省,3,7.0,0,0,2027,0,7,0.0,20220922,河北
140000,山西省,4,0.0,0,0,469,0,0,0.0,20220922,山西
150000,内蒙古自治区,5,2.0,0,0,2755,0,1,0.0,20220922,内蒙古
210000,辽宁省,6,7.0,0,2,1885,0,2,2.0,20220922,辽宁
220000,吉林省,7,2.0,0,0,40331,0,5,0.0,20220922,吉林
230000,黑龙江省,8,221.0,0,17,3285,0,13,6.0,20220922,黑龙江
310000,上海市,9,6.0,0,15,64051,0,595,0.0,20220922,上海
320000,江苏省,10,4.0,0,0,2380,0,0,0.0,20220922,江苏
330000,浙江省,11,22.0,0,0,3404,0,1,0.0,20220922,浙江
340000,安徽省,12,1.0,0,0,1506,0,6,0.0,20220922,安徽
350000,福建省,13,3.0,0,10,4291,0,1,1.0,20220922,福建
360000,江西省,14,0.0,0,0,1495,0,1,0.0,20220922,江西
370000,山东省,15,13.0,0,1,3083,0,7,0.0,20220922,山东
410000,河南省,16,3.0,0,0,3325,0,22,0.0,20220922,河南
420000,湖北省,17,16.0,0,0,68427,0,4512,0.0,20220922,湖北
430000,湖南省,18,2.0,0,4,1455,0,4,0.0,20220922,湖南
440000,广东省,19,18.0,0,16,9843,0,8,0.0,20220922,广东
450000,广西壮族自治区,20,19.0,0,0,2328,0,2,0.0,20220922,广西
460000,海南省,21,0.0,0,0,8954,0,6,0.0,20220922,海南
500000,重庆市,22,1.0,0,1,1030,0,6,0.0,20220922,重庆
510000,四川省,23,36.0,0,44,5391,0,3,13.0,20220922,四川
520000,贵州省,24,103.0,0,43,492,0,2,1.0,20220922,贵州
530000,云南省,25,18.0,0,9,2367,0,2,1.0,20220922,云南
540000,西藏自治区,26,131.0,0,9,1316,0,0,0.0,20220922,西藏
610000,陕西省,27,2.0,0,0,3724,0,3,0.0,20220922,陕西
620000,甘肃省,28,1.0,0,0,1350,0,2,0.0,20220922,甘肃
630000,青海省,29,1.0,0,0,233,0,0,0.0,20220922,青海
640000,宁夏回族自治区,30,59.0,0,0,126,0,0,0.0,20220922,宁夏
650000,新疆维吾尔自治区,31,8.0,0,0,1168,0,3,0.0,20220922,新疆维吾尔自治
110000,北京市,1,4.0,0,2,4186,0,9,0.0,20220923,北京
120000,天津市,2,8.0,0,6,2315,0,3,1.0,20220923,天津
130000,河北省,3,4.0,0,0,2027,0,7,0.0,20220923,河北
140000,山西省,4,0.0,0,0,469,0,0,0.0,20220923,山西
150000,内蒙古自治区,5,1.0,0,4,2759,0,1,0.0,20220923,内蒙古
210000,辽宁省,6,2.0,0,3,1888,0,2,1.0,20220923,辽宁
220000,吉林省,7,1.0,0,0,40331,0,5,0.0,20220923,吉林
230000,黑龙江省,8,209.0,0,22,3307,0,13,6.0,20220923,黑龙江
310000,上海市,9,5.0,0,15,64066,0,595,0.0,20220923,上海
320000,江苏省,10,12.0,0,2,2382,0,0,0.0,20220923,江苏
330000,浙江省,11,14.0,0,0,3404,0,1,0.0,20220923,浙江
340000,安徽省,12,1.0,0,0,1506,0,6,0.0,20220923,安徽
350000,福建省,13,1.0,0,5,4296,0,1,1.0,20220923,福建
360000,江西省,14,0.0,0,0,1495,0,1,0.0,20220923,江西
370000,山东省,15,9.0,0,0,3083,0,7,0.0,20220923,山东
410000,河南省,16,10.0,0,0,3325,0,22,0.0,20220923,河南
420000,湖北省,17,9.0,0,1,68428,0,4512,0.0,20220923,湖北
430000,湖南省,18,1.0,0,1,1456,0,4,0.0,20220923,湖南
440000,广东省,19,20.0,0,20,9863,0,8,6.0,20220923,广东
450000,广西壮族自治区,20,17.0,0,0,2328,0,2,0.0,20220923,广西
460000,海南省,21,0.0,0,1,8955,0,6,0.0,20220923,海南
500000,重庆市,22,1.0,0,1,1031,0,6,0.0,20220923,重庆
510000,四川省,23,56.0,0,52,5443,0,3,9.0,20220923,四川
520000,贵州省,24,71.0,0,32,524,0,2,4.0,20220923,贵州
530000,云南省,25,22.0,0,7,2374,0,2,1.0,20220923,云南
540000,西藏自治区,26,111.0,0,11,1327,0,0,0.0,20220923,西藏
610000,陕西省,27,8.0,0,2,3726,0,3,0.0,20220923,陕西
620000,甘肃省,28,3.0,0,0,1350,0,2,0.0,20220923,甘肃
630000,青海省,29,0.0,0,0,233,0,0,0.0,20220923,青海
640000,宁夏回族自治区,30,121.0,0,0,126,0,0,0.0,20220923,宁夏
650000,新疆维吾尔自治区,31,9.0,0,1,1169,0,3,1.0,20220923,新疆维吾尔自治
110000,北京市,1,9.0,0,7,4193,0,9,1.0,20220924,北京
120000,天津市,2,11.0,0,6,2321,0,3,0.0,20220924,天津
130000,河北省,3,5.0,0,0,2027,0,7,0.0,20220924,河北
140000,山西省,4,0.0,0,0,469,0,0,0.0,20220924,山西
150000,内蒙古自治区,5,2.0,0,6,2765,0,1,0.0,20220924,内蒙古
210000,辽宁省,6,5.0,0,0,1888,0,2,0.0,20220924,辽宁
220000,吉林省,7,1.0,0,0,40331,0,5,0.0,20220924,吉林
230000,黑龙江省,8,163.0,0,11,3318,0,13,1.0,20220924,黑龙江
310000,上海市,9,4.0,0,9,64075,0,595,0.0,20220924,上海
320000,江苏省,10,15.0,0,1,2383,0,0,0.0,20220924,江苏
330000,浙江省,11,30.0,0,5,3409,0,1,1.0,20220924,浙江
340000,安徽省,12,3.0,0,0,1506,0,6,0.0,20220924,安徽
350000,福建省,13,1.0,0,8,4304,0,1,0.0,20220924,福建
360000,江西省,14,1.0,0,0,1495,0,1,0.0,20220924,江西
370000,山东省,15,6.0,0,1,3084,0,7,1.0,20220924,山东
410000,河南省,16,5.0,0,0,3325,0,22,0.0,20220924,河南
420000,湖北省,17,1.0,0,0,68428,0,4512,0.0,20220924,湖北
430000,湖南省,18,0.0,0,0,1456,0,4,0.0,20220924,湖南
440000,广东省,19,22.0,0,18,9881,0,8,6.0,20220924,广东
450000,广西壮族自治区,20,8.0,0,1,2329,0,2,1.0,20220924,广西
460000,海南省,21,0.0,0,0,8955,0,6,0.0,20220924,海南
500000,重庆市,22,1.0,0,1,1032,0,6,0.0,20220924,重庆
510000,四川省,23,36.0,0,46,5489,0,3,13.0,20220924,四川
520000,贵州省,24,94.0,0,86,610,0,2,4.0,20220924,贵州
530000,云南省,25,6.0,0,1,2375,0,2,0.0,20220924,云南
540000,西藏自治区,26,103.0,0,8,1335,0,0,0.0,20220924,西藏
610000,陕西省,27,4.0,0,1,3727,0,3,0.0,20220924,陕西
620000,甘肃省,28,2.0,0,0,1350,0,2,0.0,20220924,甘肃
630000,青海省,29,0.0,0,0,233,0,0,0.0,20220924,青海
640000,宁夏回族自治区,30,171.0,0,1,127,0,0,0.0,20220924,宁夏
650000,新疆维吾尔自治区,31,10.0,0,0,1169,0,3,0.0,20220924,新疆维吾尔自治
110000,北京市,1,2.0,0,3,4196,0,9,0.0,20220925,北京
